Trajectories
100
,,1:11,,,1:12,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm
1,0,64.6247,425.436,865.713,20.3613,491.889,868.775
2,0,64.6354,425.45,865.717,20.3581,491.877,868.786
3,0,64.6358,425.433,865.714,20.3608,491.858,868.762
4,0,64.6269,425.439,865.714,20.3711,491.884,868.793
5,0,64.6362,425.432,865.715,20.3756,491.871,868.767
6,0,64.6423,425.443,865.726,20.3839,491.852,868.767
7,0,64.6467,425.438,865.711,20.377,491.893,868.805
8,0,64.6435,425.466,865.73,20.3853,491.884,868.784
9,0,64.6611,425.456,865.734,20.3862,491.881,868.806
10,0,64.6571,425.466,865.739,20.4266,491.867,868.775
11,0,64.6687,425.484,865.731,20.4059,491.893,868.786
12,0,64.6868,425.469,865.717,20.3829,491.899,868.815
13,0,64.6903,425.488,865.733,20.3969,491.901,868.79
14,0,64.6657,425.514,865.74,20.3849,491.954,868.848
15,0,64.6626,425.501,865.752,20.3888,491.939,868.817
16,0,64.6759,425.506,865.743,20.418,491.924,868.789
17,0,64.6689,425.515,865.744,20.4069,491.93,868.804
18,0,64.6661,425.522,865.758,20.3942,491.992,868.862
19,0,64.6643,425.518,865.743,20.3982,491.893,868.772
20,0,64.6617,425.506,865.734,20.4009,491.945,868.813
21,0,64.6629,425.516,865.76,20.3959,491.888,868.779
22,0,64.6647,425.486,865.747,20.4116,491.92,868.803
23,0,64.6651,425.48,865.73,20.4239,491.902,868.801
24,0,64.6764,425.483,865.725,20.4151,491.926,868.808
25,0,64.6788,425.476,865.74,20.4,491.894,868.786
26,0,64.6674,425.495,865.754,20.4025,491.888,868.792
27,0,64.6715,425.481,865.747,20.425,491.917,868.833
28,0,64.6904,425.477,865.739,20.4213,491.9,868.819
29,0,64.6702,425.488,865.764,20.4305,491.885,868.808
30,0,64.6739,425.479,865.769,20.4217,491.89,868.793
31,0,64.6748,425.488,865.751,20.4108,491.91,868.832
32,0,64.6778,425.479,865.739,20.4298,491.934,868.813
33,0,64.679,425.499,865.751,20.4281,491.898,868.767
34,0,64.6618,425.505,865.767,20.4052,491.913,868.802
35,0,64.6749,425.514,865.743,20.3965,491.934,868.806
36,0,64.6779,425.544,865.761,20.3995,491.943,868.826
37,0,64.672,425.542,865.762,20.3857,491.923,868.773
38,0,64.679,425.53,865.737,20.396,491.979,868.828
39,0,64.6667,425.535,865.752,20.4023,491.988,868.826
40,0,64.6779,425.537,865.75,20.4182,491.964,868.809
41,0,64.6843,425.543,865.749,20.4104,491.983,868.814
42,0,64.6795,425.539,865.748,20.4175,492.006,868.816
43,0,64.68,425.551,865.754,20.4154,491.968,868.795
44,0,64.6903,425.519,865.734,20.4168,491.918,868.764
45,0,64.6979,425.54,865.742,20.4113,491.941,868.788
46,0,64.6875,425.517,865.742,20.4202,491.956,868.798
47,0,64.6875,425.532,865.741,20.4145,491.951,868.802
48,0,64.674,425.525,865.734,20.4236,491.961,868.816
49,0,64.6973,425.527,865.749,20.3987,491.924,868.795
50,0,64.6655,425.517,865.75,20.4065,491.932,868.8
51,0,64.6641,425.544,865.759,20.3966,491.943,868.817
52,0,64.6671,425.511,865.75,20.4213,491.96,868.806
53,0,64.666,425.521,865.739,20.4206,491.982,868.83
54,0,64.6832,425.522,865.74,20.4067,491.948,868.803
55,0,64.6947,425.532,865.748,20.4129,491.96,868.796
56,0,64.7006,425.514,865.735,20.4196,491.949,868.785
57,0,64.7004,425.547,865.732,20.4191,491.979,868.801
58,0,64.6967,425.573,865.74,20.4053,491.987,868.808
59,0,64.7057,425.557,865.75,20.4245,491.962,868.785
60,0,64.7138,425.568,865.737,20.4163,491.989,868.784
61,0,64.7107,425.578,865.732,20.422,491.997,868.802
62,0,64.7012,425.603,865.748,20.4298,491.989,868.796
63,0,64.7057,425.569,865.724,20.4318,492.019,868.812
64,0,64.7087,425.558,865.716,20.4218,492.008,868.824
65,0,64.6902,425.601,865.753,20.417,491.975,868.79
66,0,64.7096,425.548,865.713,20.4266,491.991,868.793
67,0,64.7056,425.592,865.746,20.4164,491.966,868.789
68,0,64.7099,425.57,865.726,20.4162,492.021,868.812
69,0,64.7149,425.586,865.723,20.4188,492.01,868.815
70,0,64.7241,425.605,865.738,20.4384,491.985,868.773
71,0,64.7336,425.591,865.722,20.4234,492.022,868.818
72,0,64.7406,425.591,865.736,20.4203,491.981,868.793
