Trajectories
100
,,1:11,,,1:12,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm
1,0,71.768,424.757,864.31,23.532,486.818,868.25
2,0,71.78,424.8,864.326,23.5597,486.871,868.275
3,0,71.7955,424.839,864.319,23.572,486.907,868.267
4,0,71.8122,424.854,864.318,23.5854,486.903,868.243
5,0,71.8169,424.838,864.298,23.591,486.937,868.262
6,0,71.8215,424.88,864.3,23.596,486.932,868.255
7,0,71.818,424.908,864.309,23.6158,486.927,868.257
8,0,71.8172,424.907,864.294,23.6091,486.902,868.245
9,0,71.8254,424.915,864.307,23.6161,486.923,868.285
10,0,71.8188,424.914,864.308,23.6072,486.913,868.266
11,0,71.8008,424.896,864.282,23.6118,486.904,868.29
12,0,71.7998,424.91,864.296,23.5979,486.9,868.292
13,0,71.8018,424.909,864.287,23.6243,486.88,868.274
14,0,71.8103,424.897,864.286,23.6313,486.915,868.31
15,0,71.8229,424.908,864.289,23.6204,486.884,868.29
16,0,71.8395,424.935,864.298,23.6182,486.936,868.337
17,0,71.8525,424.914,864.284,23.6333,486.912,868.315
18,0,71.8599,424.923,864.299,23.646,486.903,868.3
19,0,71.8765,424.931,864.301,23.6437,486.889,868.297
20,0,71.8852,424.922,864.283,23.6358,486.882,868.297
21,0,71.8729,424.943,864.292,23.6389,486.877,868.292
22,0,71.863,424.912,864.301,23.6406,486.915,868.305
23,0,71.8421,424.921,864.298,23.6382,486.904,868.313
24,0,71.8467,424.943,864.305,23.6436,486.915,868.323
25,0,71.8376,424.95,864.294,23.6305,486.937,868.315
26,0,71.8566,424.953,864.306,23.6509,486.944,868.312
27,0,71.8549,424.973,864.319,23.6501,486.893,868.255
28,0,71.8516,424.962,864.3,23.6442,486.944,868.309
29,0,71.8569,424.959,864.305,23.6185,486.896,868.282
30,0,71.8677,424.97,864.3,23.6282,486.914,868.311
31,0,71.8623,424.934,864.301,23.6444,486.904,868.317
32,0,71.8609,424.94,864.29,23.6357,486.872,868.281
33,0,71.8709,424.922,864.288,23.6414,486.9,868.308
34,0,71.8562,424.937,864.315,23.6376,486.886,868.31
35,0,71.8631,424.925,864.302,23.6283,486.879,868.304
36,0,71.8574,424.919,864.305,23.6472,486.893,868.332
37,0,71.8366,424.9,864.315,23.6642,486.886,868.326
38,0,71.8289,424.89,864.308,23.6293,486.896,868.338
39,0,71.8373,424.888,864.313,23.6295,486.873,868.328
40,0,71.8461,424.882,864.295,23.6601,486.872,868.337
41,0,71.8317,424.859,864.303,23.6407,486.841,868.321
42,0,71.8365,424.864,864.315,23.6423,486.835,868.329
43,0,71.8387,424.847,864.301,23.6243,486.813,868.308
44,0,71.8316,424.836,864.31,23.6483,486.844,868.333
45,0,71.8261,424.826,864.31,23.6204,486.811,868.328
46,0,71.8181,424.827,864.306,23.6121,486.788,868.318
47,0,71.8097,424.798,864.299,23.6102,486.771,868.34
48,0,71.8034,424.819,864.314,23.6408,486.779,868.339
49,0,71.8029,424.803,864.312,23.5961,486.765,868.318
50,0,71.8106,424.813,864.312,23.6113,486.788,868.337
51,0,71.8031,424.821,864.309,23.6111,486.809,868.36
52,0,71.8047,424.829,864.328,23.5917,486.783,868.33
53,0,71.8205,424.84,864.325,23.6217,486.797,868.333
54,0,71.8189,424.813,864.318,23.6308,486.808,868.355
55,0,71.8172,424.819,864.321,23.6519,486.835,868.359
56,0,71.8131,424.837,864.302,23.623,486.77,868.323
57,0,71.8363,424.829,864.308,23.6207,486.829,868.356
58,0,71.8272,424.837,864.318,23.6385,486.812,868.329
59,0,71.8234,424.848,864.304,23.6229,486.845,868.353
60,0,71.8248,424.856,864.307,23.6011,486.783,868.3
61,0,71.7975,424.838,864.297,23.5824,486.793,868.297
62,0,71.794,424.825,864.298,23.5784,486.809,868.339
63,0,71.7795,424.848,864.307,23.5898,486.842,868.354
64,0,71.7712,424.848,864.292,23.5689,486.84,868.327
65,0,71.7805,424.866,864.305,23.5725,486.847,868.336
66,0,71.7754,424.883,864.314,23.5866,486.897,868.364
67,0,71.7879,424.896,864.315,23.5731,486.902,868.331
68,0,71.7977,424.92,864.307,23.554,486.941,868.358
69,0,71.8124,424.944,864.301,23.5688,486.959,868.35
70,0,71.8089,424.975,864.31,23.5485,486.927,868.299
71,0,71.8064,424.995,864.314,23.5415,486.946,868.308
72,0,71.8233,424.985,864.306,23.5383,486.937,868.295
73,0,71.8155,424.978,864.302,23.5251,486.956,868.315
74,0,71.812,424.978,864.296,23.5274,486.966,868.315
75,0,71.7859,424.972,864.3,23.524,486.938,868.294
76,0,71.8001,424.991,864.296,23.5247,487.003,868.33
77,0,71.8044,425.006,864.292,23.524,486.994,868.308
78,0,71.8097,425.024,864.286,23.5085,487.006,868.285
79,0,71.822,425.054,864.294,23.4964,487.036,868.292
80,0,71.8331,425.099,864.305,23.5183,487.092,868.307
81,0,71.8324,425.102,864.294,23.498,487.086,868.273
82,0,71.8426,425.105,864.293,23.5175,487.134,868.314
83,0,71.8303,425.157,864.31,23.5038,487.164,868.323
84,0,71.8373,425.157,864.295,23.532,487.197,868.333
85,0,71.8192,425.138,864.291,23.4919,487.179,868.318
86,0,71.8229,425.158,864.305,23.5309,487.24,868.346
87,0,71.8163,425.146,864.288,23.4931,487.217,868.333
88,0,71.8185,425.135,864.289,23.5077,487.249,868.369
89,0,71.8113,425.138,864.285,23.5017,487.236,868.358
90,0,71.8043,425.13,864.291,23.4702,487.444,868.56
91,0,71.7999,425.139,864.288,23.4767,487.454,868.57
92,0,71.8028,425.146,864.29,23.4995,487.485,868.576
93,0,71.8258,425.148,864.276,23.5212,487.516,868.596
94,0,71.8247,425.191,864.298,23.513,487.516,868.591
95,0,71.8253,425.175,864.296,23.4917,487.334,868.41
96,0,71.822,425.172,864.298,23.4995,487.454,868.518
97,0,71.8399,425.166,864.296,23.5195,487.526,868.582
98,0,71.8345,425.173,864.279,23.5092,487.512,868.568
99,0,71.834,425.17,864.292,23.4991,487.371,868.416
100,0,71.8248,425.155,864.279,23.5034,487.387,868.422
101,0,71.8425,425.208,864.297,23.5203,487.542,868.552
102,0,71.843,425.207,864.279,23.523,487.533,868.529
103,0,71.8371,425.207,864.273,23.5097,487.413,868.404
104,0,71.8324,425.217,864.281,23.5115,487.572,868.556
105,0,71.8107,425.204,864.295,23.5046,487.364,868.369
106,0,71.8028,425.205,864.311,23.479,487.35,868.345
107,0,71.772,425.18,864.295,23.4964,487.345,868.375
108,0,71.7422,425.167,864.307,23.4407,487.305,868.335
109,0,71.7225,425.191,864.319,23.4872,487.331,868.373
110,0,71.7159,425.146,864.304,23.4615,487.301,868.343
111,0,71.7105,425.125,864.304,23.4701,487.253,868.325
112,0,71.7207,425.089,864.32,23.5131,487.219,868.333
113,0,71.7326,425.048,864.313,23.5427,487.189,868.355
114,0,71.7609,425.01,864.306,23.5891,487.132,868.345
115,0,71.7734,424.968,864.299,23.6055,487.045,868.335
116,0,71.8055,424.942,864.304,23.6,486.96,868.328
117,0,71.8152,424.899,864.317,23.6313,486.905,868.294
118,0,71.8226,424.885,864.312,23.6509,486.879,868.319
119,0,71.8126,424.847,864.303,23.6334,486.865,868.319
120,0,71.8029,424.846,864.304,23.468,487.122,868.603
121,0,71.7661,424.817,864.311,23.4457,487.104,868.583
122,0,71.7416,424.822,864.312,23.4203,487.134,868.62
123,0,71.7191,424.818,864.313,23.3856,487.124,868.597
124,0,71.7116,424.852,864.321,23.4054,487.174,868.638
125,0,71.7223,424.876,864.334,23.4117,487.187,868.628
126,0,71.7413,424.917,864.318,23.4316,487.237,868.644
127,0,71.7869,424.967,864.323,23.567,487.037,868.381
128,0,71.8539,425.049,864.325,23.4655,487.305,868.598
129,0,71.9199,425.112,864.324,23.6467,487.147,868.38
130,0,71.9991,425.175,864.374,23.7106,487.202,868.38
131,0,72.0819,425.206,864.353,23.7231,487.255,868.43
132,0,72.1564,425.251,864.369,23.7656,487.276,868.45
133,0,72.2329,425.291,864.443,23.7761,487.277,868.497
134,0,72.3214,425.364,864.403,23.8254,487.286,868.529
135,0,72.4367,425.407,864.378,23.9117,487.34,868.529
136,0,72.5792,425.457,864.383,24.4026,487.88,868.801
137,0,72.7376,425.494,864.363,24.3454,487.571,868.662
138,0,72.937,425.532,864.389,24.4959,487.604,868.743
139,0,73.1518,425.564,864.401,24.7204,487.658,868.852
140,0,73.3345,425.597,864.409,24.9376,487.733,868.967
141,0,73.5342,425.639,864.444,25.1209,487.821,869.111
142,0,73.7231,425.727,864.44,25.5312,488.158,869.35
143,0,73.9487,425.804,864.454,25.8298,488.362,869.596
144,0,74.1825,425.873,864.494,26.0786,488.469,869.722
145,0,74.3848,425.939,864.518,26.2645,488.547,869.808
146,0,74.5886,425.99,864.555,26.4346,488.646,869.91
147,0,74.7301,426.046,864.566,26.5792,488.707,869.921
148,0,74.8429,426.083,864.554,26.7021,488.744,869.904
149,0,74.9248,426.132,864.565,26.7802,488.811,869.909
150,0,75.0166,426.179,864.529,26.8322,488.827,869.869
151,0,75.0501,426.2,864.538,26.8234,488.864,869.876
152,0,75.0311,426.209,864.503,26.7993,488.867,869.856
153,0,74.9951,426.249,864.508,26.7278,488.885,869.842
154,0,74.9327,426.265,864.489,26.6604,488.889,869.8
155,0,74.8601,426.302,864.493,26.5829,488.913,869.814
156,0,74.7698,426.291,864.455,26.5127,488.943,869.786
157,0,74.7303,426.334,864.459,26.4427,489.003,869.767
158,0,74.6876,426.389,864.447,26.4074,489.013,869.745
159,0,74.6694,426.478,864.458,26.4135,489.081,869.748
160,0,74.6703,426.517,864.446,26.424,489.157,869.771
161,0,74.652,426.635,864.439,26.4469,489.236,869.765
162,0,74.6849,426.701,864.417,26.513,489.293,869.775
163,0,74.7239,426.751,864.394,26.5809,489.399,869.804
164,0,74.7692,426.813,864.378,26.6916,489.465,869.796
