Trajectories
100
,,1.1:11,,,1.1:12,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm
1,0,64.3252,351.031,876.997,0.729826,398.973,872.058
2,0,64.3496,351.045,876.985,0.743427,398.922,872.001
3,0,64.3633,351.052,876.999,0.752171,398.961,872.019
4,0,64.3727,351.064,876.994,0.758583,398.91,871.998
5,0,64.3916,351.095,877.018,0.761706,398.898,871.996
6,0,64.4099,351.115,877.021,0.780298,398.955,872.062
7,0,64.4192,351.129,877.046,0.787261,398.909,872.012
8,0,64.4086,351.123,877.053,0.787052,398.953,872.076
9,0,64.4198,351.187,877.07,0.795798,398.957,872.065
10,0,64.4129,351.214,877.076,0.8016,398.961,872.056
11,0,64.4189,351.252,877.099,0.824135,398.99,872.07
12,0,64.4179,351.242,877.097,0.811861,398.975,872.026
13,0,64.4209,351.276,877.112,0.812189,398.967,872.022
14,0,64.4188,351.318,877.124,0.798109,399.009,872.053
15,0,64.4224,351.29,877.115,0.807211,399.026,872.046
16,0,64.4142,351.338,877.116,0.800165,399.032,872.03
17,0,64.4153,351.331,877.091,0.799236,399.062,872.023
18,0,64.4232,351.328,877.093,0.814651,399.071,872.025
19,0,64.4428,351.39,877.109,0.810252,399.082,872.03
20,0,64.4542,351.369,877.094,0.826965,399.081,872.015
21,0,64.4604,351.385,877.118,0.858728,399.097,872.022
22,0,64.4738,351.355,877.095,0.858937,399.056,871.987
23,0,64.4627,351.373,877.112,0.830729,399.022,871.987
24,0,64.4625,351.366,877.107,0.829112,399.029,871.98
25,0,64.4611,351.357,877.111,0.824494,399.023,872.004
26,0,64.4568,351.342,877.095,0.831804,399.028,871.996
27,0,64.4552,351.346,877.088,0.844192,399.036,871.985
28,0,64.4689,351.361,877.097,0.863307,399.072,872.027
29,0,64.4723,351.357,877.073,0.846963,399.041,872.002
30,0,64.4798,351.39,877.083,0.861924,399.072,872.024
31,0,64.4966,351.417,877.085,0.861243,399.114,872.018
32,0,64.4961,351.416,877.072,0.854408,399.107,872.003
33,0,64.4863,351.441,877.064,0.833086,399.067,871.972
34,0,64.4941,351.469,877.086,0.833936,399.109,871.967
35,0,64.4848,351.469,877.073,0.869731,399.177,872.013
36,0,64.5037,351.482,877.077,0.836244,399.143,871.995
37,0,64.4861,351.474,877.065,0.857313,399.131,871.96
38,0,64.4926,351.444,877.053,0.842797,399.151,871.968
39,0,64.4728,351.446,877.058,0.830502,399.141,871.98
40,0,64.4589,351.425,877.065,0.810312,399.102,871.988
41,0,64.4496,351.413,877.081,0.839926,399.136,872.027
42,0,64.431,351.355,877.069,0.834042,399.08,871.997
43,0,64.4188,351.341,877.088,0.770879,399.01,871.976
44,0,64.4193,351.344,877.095,0.766447,399.017,872.002
45,0,64.4229,351.325,877.079,0.805633,399.026,872.001
46,0,64.4492,351.343,877.094,0.814601,399.034,872
47,0,64.452,351.365,877.096,0.834379,399.01,871.987
48,0,64.4616,351.37,877.092,0.852038,399.037,871.993
49,0,64.4812,351.366,877.091,0.880654,399.031,872.001
50,0,64.4895,351.378,877.082,0.8914,399.038,872.024
51,0,64.5017,351.354,877.071,0.88935,399.007,871.998
52,0,64.4978,351.324,877.085,0.903332,398.994,872.026
53,0,64.4996,351.318,877.092,0.922413,398.982,872.033
54,0,64.4822,351.291,877.094,0.873299,398.881,872.018
55,0,64.4793,351.29,877.097,0.904512,398.935,872.041
56,0,64.4855,351.288,877.091,0.884009,398.932,872.03
57,0,64.4915,351.301,877.071,0.868424,398.947,872.006
58,0,64.4871,351.333,877.072,0.921985,399.031,872.029
59,0,64.479,351.347,877.072,0.907816,399.016,872.007
60,0,64.4551,351.362,877.078,0.858358,398.958,871.955
61,0,64.4326,351.364,877.069,0.849257,399.017,872.003
62,0,64.4258,351.367,877.103,0.818571,399.018,872.016
63,0,64.415,351.376,877.104,0.76338,398.998,872.023
64,0,64.3969,351.369,877.093,0.781206,399.003,871.98
65,0,64.404,351.435,877.107,0.788732,399.07,871.998
66,0,64.4408,351.47,877.071,0.793121,399.095,871.991
67,0,64.5583,351.547,876.993,0.859045,399.152,871.996
68,0,64.7437,351.66,876.865,1.04435,399.36,872.031
69,0,65.0332,351.901,876.74,1.32314,399.491,872.048
70,0,65.4331,352.035,876.526,2.0447,399.941,872.389
71,0,66.0432,352.521,876.475,2.21241,399.487,872.206
72,0,66.7075,353.133,876.47,3.00911,400.074,872.515
73,0,67.5516,353.949,876.49,3.48209,399.912,872.155
74,0,68.5778,354.856,876.222,4.91362,401.376,872.44
75,0,69.9775,356.256,876.137,6.32604,402.833,872.599
76,0,71.6,357.765,876.165,8.04249,404.85,873.158
77,0,73.3031,358.775,875.967,10.0493,407.091,873.771
78,0,74.9617,360.031,876.105,11.6385,408.418,873.725
79,0,76.7027,361.232,876.372,13.6584,410.352,874.029
80,0,78.5092,362.709,876.788,15.7452,412.255,874.408
81,0,80.2835,363.991,876.949,17.6132,413.954,874.796
82,0,82.2523,365.796,877.254,19.6156,415.799,875.177
83,0,83.9469,366.924,877.234,21.4895,417.544,875.455
84,0,85.6258,368.197,877.461,23.374,419.126,875.773
85,0,87.0708,369.011,877.459,25.4744,420.584,876.037
86,0,88.5378,369.798,877.468,26.787,421.796,876.128
87,0,89.7501,370.744,877.604,28.3238,422.964,876.139
88,0,91.0223,371.096,877.458,29.5803,423.644,875.967
89,0,92.0766,371.508,877.417,30.8859,424.18,875.833
90,0,93.2028,371.904,877.433,32.24,424.712,875.868
91,0,94.1299,372.031,877.401,33.216,424.806,875.527
92,0,95.1088,371.86,877.288,34.3636,425.072,875.588
93,0,95.9514,371.653,877.326,35.1183,424.629,875.227
94,0,96.9041,371.865,877.925,36.1153,424.436,875.431
95,0,97.7027,371.052,877.79,36.4017,423.2,874.938
96,0,98.5615,370.336,877.867,37.0205,422.354,874.825
97,0,99.3547,369.715,878.059,37.7168,421.322,874.693
98,0,100.083,368.841,878.212,38.239,420.237,874.714
99,0,100.719,367.785,878.357,38.9308,419.345,875.037
100,0,101.509,365.969,878.049,39.4263,417.733,874.829
101,0,102.174,365.325,878.776,39.8033,416.131,874.823
102,0,102.733,364.078,878.94,40.2197,414.888,875.203
103,0,103.261,362.678,879.174,39.9135,412.176,874.48
104,0,103.762,361.269,879.49,39.963,409.905,874.299
105,0,104.164,359.143,879.227,39.9092,407.872,874.278
106,0,104.596,358.034,879.785,40.0859,406.151,874.36
107,0,105.02,355.892,879.404,39.8261,403.285,873.864
108,0,105.576,354.284,879.418,40.0816,401.627,874.04
109,0,105.997,352.675,879.448,39.9158,399.099,873.632
110,0,106.485,351.346,879.637,40.0366,397.373,873.699
111,0,106.886,349.92,879.645,39.9965,393.739,872.101
112,0,107.358,348.105,879.45,40.1453,392.039,872.053
113,0,107.584,345.873,878.814,40.133,389.445,871.389
114,0,107.883,344.088,878.66,39.8629,386.529,870.313
115,0,108.067,342.53,878.579,39.6945,384.171,869.727
116,0,108.417,340.834,878.462,39.9387,382.607,869.639
117,0,108.634,339.293,878.303,39.6819,379.539,868.519
118,0,108.883,337.831,878.112,39.4845,377.272,868.09
119,0,109.186,336.139,877.83,39.4958,375.253,867.66
120,0,109.468,334.658,877.656,39.5385,373.28,867.112
121,0,109.471,333.115,877.387,39.3308,371.145,866.495
122,0,109.514,331.671,877.154,39.2241,369.277,865.952
123,0,109.584,330.467,877.069,39.1039,367.594,865.552
124,0,109.631,329.333,876.915,38.9852,365.835,865.174
125,0,109.699,328.129,876.839,38.7368,364.098,864.701
126,0,109.627,327.118,876.726,38.8661,363.808,865.123
127,0,109.593,326.29,876.77,38.4814,361.797,864.204
128,0,109.37,325.226,876.455,38.1978,360.593,863.871
129,0,109.287,324.463,876.503,37.8448,359.425,863.57
130,0,109.14,324.038,876.862,37.5547,358.544,863.463
131,0,108.865,323.414,876.967,37.2275,357.601,863.287
132,0,108.41,322.657,876.755,36.7546,356.552,863.104
133,0,108.117,322.289,876.865,36.3109,355.676,863.023
134,0,107.723,321.974,877.082,36.0973,355.866,863.715
135,0,107.328,321.729,877.381,35.6371,355.323,863.661
136,0,106.72,320.919,877.147,34.8411,353.879,862.842
137,0,106.371,320.969,877.519,34.3512,353.468,862.745
138,0,105.764,320.526,877.39,33.8456,352.969,862.573
139,0,105.273,320.255,877.251,33.2919,352.385,862.379
140,0,104.724,319.952,877.051,33.1089,353.013,863.026
141,0,104.274,319.747,876.929,32.6377,352.663,862.888
142,0,103.942,319.653,876.903,32.2186,352.362,862.733
143,0,103.636,319.494,876.76,31.8831,352.136,862.568
144,0,103.391,319.422,876.662,31.3618,350.823,861.507
145,0,103.173,319.333,876.546,31.3805,351.699,862.133
146,0,103.016,319.306,876.488,31.2055,351.559,861.986
147,0,102.87,319.288,876.427,30.8837,350.498,861.082
148,0,102.779,319.173,876.314,30.7711,350.424,860.937
149,0,102.742,319.157,876.286,30.7194,350.371,860.89
150,0,102.729,319.116,876.269,30.714,350.328,860.903
151,0,102.739,319.14,876.312,30.6882,350.222,860.858
152,0,102.723,319.08,876.317,30.6553,350.135,860.816
153,0,102.701,319.047,876.335,30.6227,350.098,860.777
154,0,102.663,319.032,876.359,30.6178,350.091,860.738
155,0,102.635,318.998,876.38,30.5892,350.066,860.684
156,0,102.569,318.966,876.411,30.5696,350.118,860.631
157,0,102.485,318.854,876.382,30.5123,350.099,860.565
158,0,102.419,318.898,876.486,30.4524,350.099,860.513
159,0,102.31,318.856,876.529,30.397,350.125,860.476
160,0,102.216,318.838,876.589,30.3419,350.127,860.457
161,0,102.055,318.682,876.519,30.2742,350.138,860.388
162,0,101.954,318.622,876.504,30.2105,350.18,860.34
163,0,101.854,318.598,876.521,30.1806,350.24,860.305
164,0,101.759,318.559,876.541,30.1275,350.254,860.237
165,0,101.676,318.509,876.522,30.1136,350.332,860.203
166,0,101.591,318.522,876.56,30.0424,350.33,860.146
167,0,101.526,318.498,876.55,30.0372,350.377,860.102
168,0,101.458,318.558,876.596,29.9906,350.385,860.027
169,0,101.431,318.596,876.615,29.9528,350.405,859.952
170,0,101.382,318.672,876.635,29.9475,350.505,859.928
171,0,101.372,318.705,876.632,29.9149,350.449,859.79
172,0,101.357,318.809,876.655,29.8874,350.541,859.74
173,0,101.362,318.892,876.662,29.8928,350.56,859.642
174,0,101.373,319.033,876.696,29.8456,350.666,859.597
175,0,101.345,319.092,876.712,29.8438,350.704,859.502
176,0,101.339,319.16,876.701,29.8035,350.763,859.44
177,0,101.324,319.209,876.713,29.8201,350.859,859.392
178,0,101.307,319.27,876.728,29.8091,350.897,859.323
179,0,101.265,319.262,876.714,29.7712,350.909,859.255
