Trajectories
100
,,1.1:11,,,1.1:12,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm
1,0,105.039,324.463,881.072,35.7654,351.279,856.378
2,0,105.029,324.501,881.081,35.7627,351.347,856.364
3,0,105.022,324.505,881.045,35.7469,351.378,856.332
4,0,105.007,324.542,881.059,35.7426,351.373,856.336
5,0,104.996,324.592,881.116,35.7351,351.367,856.339
6,0,104.977,324.588,881.165,35.7118,351.338,856.347
7,0,104.921,324.653,881.24,35.6969,351.324,856.361
8,0,104.891,324.613,881.245,35.664,351.335,856.379
9,0,104.837,324.619,881.28,35.6255,351.342,856.381
10,0,104.81,324.622,881.281,35.5934,351.34,856.369
11,0,104.782,324.643,881.295,35.5559,351.347,856.349
12,0,104.777,324.652,881.306,35.5369,351.32,856.334
13,0,104.772,324.696,881.317,35.5324,351.365,856.379
14,0,104.746,324.715,881.365,35.5177,351.321,856.349
15,0,104.724,324.768,881.412,35.5135,351.318,856.37
16,0,104.692,324.708,881.4,35.4837,351.319,856.394
17,0,104.671,324.671,881.418,35.4658,351.306,856.376
18,0,104.648,324.716,881.456,35.4399,351.312,856.382
19,0,104.629,324.691,881.463,35.4105,351.299,856.377
20,0,104.63,324.728,881.46,35.3964,351.299,856.331
21,0,104.623,324.755,881.467,35.4072,351.329,856.338
22,0,104.634,324.74,881.461,35.3979,351.322,856.335
23,0,104.629,324.743,881.432,35.3963,351.333,856.341
24,0,104.634,324.745,881.446,35.4076,351.296,856.352
25,0,104.648,324.766,881.441,35.4125,351.262,856.334
26,0,104.639,324.773,881.452,35.3836,351.252,856.345
27,0,104.633,324.721,881.446,35.3926,351.249,856.345
28,0,104.64,324.735,881.448,35.3873,351.26,856.408
29,0,104.66,324.675,881.401,35.3915,351.243,856.404
30,0,104.661,324.733,881.44,35.3907,351.26,856.44
31,0,104.697,324.687,881.413,35.4118,351.21,856.414
32,0,104.7,324.672,881.4,35.4323,351.234,856.451
33,0,104.707,324.699,881.436,35.4411,351.212,856.471
34,0,104.72,324.647,881.414,35.4506,351.189,856.465
35,0,104.703,324.609,881.407,35.4606,351.187,856.492
36,0,104.705,324.571,881.417,35.4613,351.19,856.508
37,0,104.706,324.529,881.423,35.4595,351.142,856.491
38,0,104.683,324.386,881.37,35.4859,351.139,856.497
39,0,104.691,324.427,881.46,35.5176,351.109,856.507
40,0,104.691,324.383,881.493,35.5253,351.076,856.522
41,0,104.692,324.323,881.505,35.5416,351.083,856.539
42,0,104.707,324.351,881.562,35.5643,351.031,856.531
43,0,104.73,324.334,881.59,35.59,351.058,856.574
44,0,104.731,324.174,881.461,35.6376,351.042,856.575
45,0,104.742,324.172,881.446,35.6317,351.024,856.539
46,0,104.773,324.239,881.5,35.6523,351.062,856.541
47,0,104.807,324.265,881.492,35.6718,351.071,856.538
48,0,104.81,324.252,881.484,35.7059,351.043,856.509
49,0,104.827,324.266,881.483,35.6953,351.071,856.53
50,0,104.831,324.276,881.485,35.6976,351.064,856.519
51,0,104.808,324.261,881.486,35.6973,351.052,856.52
52,0,104.815,324.248,881.496,35.7088,351.042,856.543
53,0,104.818,324.241,881.496,35.7017,351.02,856.546
54,0,104.802,324.224,881.527,35.6875,351.007,856.555
55,0,104.794,324.195,881.539,35.6974,351.032,856.571
56,0,104.817,324.194,881.547,35.7134,351.007,856.541
57,0,104.82,324.192,881.544,35.7153,351.007,856.54
58,0,104.8,324.072,881.479,35.7388,351.02,856.537
59,0,104.819,324.122,881.529,35.7625,350.999,856.511
60,0,104.863,324.154,881.626,35.7925,350.999,856.541
61,0,104.851,324.05,881.572,35.7801,350.988,856.525
62,0,104.852,324.037,881.583,35.7863,351.005,856.528
63,0,104.828,324.003,881.575,35.7811,351.01,856.517
64,0,104.823,323.969,881.566,35.775,351.008,856.516
65,0,104.812,323.982,881.574,35.7748,351.012,856.508
66,0,104.817,323.981,881.577,35.7752,351.042,856.52
67,0,104.811,324.01,881.61,35.7838,351.053,856.512
68,0,104.772,323.936,881.491,35.7962,351.083,856.514
69,0,104.78,323.967,881.502,35.7961,351.061,856.485
70,0,104.793,324.023,881.514,35.7955,351.085,856.49
71,0,104.781,323.983,881.5,35.7984,351.095,856.49
72,0,104.774,324.03,881.524,35.7741,351.075,856.474
73,0,104.762,324.093,881.567,35.7609,351.105,856.483
74,0,104.726,324.026,881.514,35.7188,351.1,856.47
75,0,104.71,324.117,881.579,35.7195,351.132,856.468
76,0,104.674,324.149,881.588,35.6775,351.176,856.467
77,0,104.661,324.187,881.588,35.6613,351.197,856.468
78,0,104.631,324.16,881.581,35.647,351.192,856.444
79,0,104.599,324.183,881.592,35.61,351.219,856.468
80,0,104.576,324.205,881.596,35.5892,351.229,856.456
81,0,104.562,324.217,881.566,35.586,351.285,856.453
82,0,104.569,324.272,881.562,35.5586,351.237,856.385
83,0,104.56,324.297,881.537,35.5397,351.292,856.373
84,0,104.557,324.353,881.502,35.5454,351.342,856.34
85,0,104.567,324.437,881.492,35.5512,351.377,856.363
86,0,104.582,324.473,881.474,35.5346,351.359,856.301
87,0,104.58,324.533,881.477,35.5331,351.396,856.329
88,0,104.592,324.605,881.517,35.5113,351.421,856.313
89,0,104.59,324.662,881.503,35.4908,351.464,856.337
90,0,104.591,324.708,881.479,35.4821,351.422,856.283
91,0,104.609,324.751,881.476,35.4862,351.472,856.289
92,0,104.609,324.808,881.458,35.4785,351.51,856.276
93,0,104.618,324.867,881.448,35.4852,351.55,856.237
94,0,104.638,324.896,881.401,35.4903,351.556,856.217
95,0,104.633,324.958,881.379,35.4803,351.582,856.15
96,0,104.663,325.038,881.414,35.4867,351.645,856.166
97,0,104.638,325.075,881.384,35.461,351.653,856.121
98,0,104.632,325.092,881.386,35.4423,351.682,856.132
99,0,104.608,325.111,881.386,35.4195,351.679,856.068
100,0,104.58,325.124,881.374,35.374,351.694,856.061
101,0,104.566,325.145,881.37,35.3649,351.745,856.063
102,0,104.544,325.156,881.372,35.3486,351.748,856.048
103,0,104.531,325.179,881.381,35.343,351.735,856.03
104,0,104.529,325.185,881.378,35.34,351.746,856.023
105,0,104.533,325.2,881.392,35.347,351.774,856.034
106,0,104.518,325.199,881.395,35.3638,351.77,856.041
107,0,104.526,325.213,881.417,35.3539,351.751,856.046
108,0,104.518,325.187,881.426,35.3575,351.755,856.068
109,0,104.51,325.193,881.436,35.357,351.712,856.066
110,0,104.501,325.157,881.441,35.3448,351.696,856.066
111,0,104.47,325.09,881.397,35.3394,351.705,856.075
112,0,104.452,325.105,881.431,35.3186,351.689,856.056
113,0,104.442,325.051,881.422,35.3267,351.667,856.047
114,0,104.44,325.025,881.438,35.3346,351.637,856.046
115,0,104.447,325.014,881.467,35.3415,351.642,856.08
116,0,104.449,324.986,881.465,35.3402,351.63,856.078
117,0,104.461,324.947,881.473,35.3556,351.588,856.081
118,0,104.445,324.928,881.494,35.3805,351.612,856.123
119,0,104.449,324.9,881.511,35.3772,351.597,856.146
120,0,104.467,324.852,881.511,35.4081,351.572,856.136
121,0,104.48,324.86,881.533,35.42,351.583,856.186
122,0,104.472,324.81,881.513,35.441,351.535,856.145
123,0,104.501,324.77,881.528,35.4533,351.56,856.182
124,0,104.495,324.761,881.532,35.4634,351.498,856.159
125,0,104.496,324.782,881.55,35.4876,351.496,856.162
126,0,104.499,324.776,881.557,35.4977,351.53,856.192
127,0,104.477,324.691,881.512,35.5264,351.541,856.187
128,0,104.509,324.745,881.55,35.5184,351.523,856.192
129,0,104.507,324.719,881.547,35.5162,351.521,856.183
130,0,104.51,324.649,881.476,35.5312,351.541,856.197
131,0,104.506,324.732,881.549,35.53,351.548,856.217
132,0,104.531,324.712,881.552,35.5399,351.538,856.161
133,0,104.526,324.696,881.531,35.5594,351.538,856.153
134,0,104.536,324.618,881.47,35.5635,351.56,856.165
135,0,104.541,324.706,881.539,35.5834,351.545,856.156
136,0,104.539,324.638,881.493,35.5681,351.57,856.159
137,0,104.547,324.687,881.518,35.579,351.613,856.162
138,0,104.534,324.679,881.505,35.5825,351.611,856.127
139,0,104.511,324.69,881.526,35.5586,351.592,856.117
140,0,104.515,324.629,881.45,35.5532,351.64,856.119
141,0,104.516,324.706,881.5,35.5488,351.633,856.104
142,0,104.517,324.696,881.483,35.5492,351.653,856.095
143,0,104.51,324.67,881.438,35.5537,351.66,856.088
144,0,104.534,324.758,881.486,35.5545,351.665,856.081
145,0,104.544,324.764,881.481,35.573,351.711,856.088
146,0,104.546,324.793,881.477,35.5524,351.698,856.05
147,0,104.559,324.815,881.446,35.5654,351.759,856.064
148,0,104.582,324.852,881.411,35.5633,351.76,855.988
149,0,104.561,324.885,881.394,35.5549,351.829,855.949
150,0,104.556,324.912,881.363,35.5462,351.855,855.947
151,0,104.565,324.918,881.338,35.5345,351.88,855.902
152,0,104.547,324.962,881.335,35.5452,351.878,855.881
153,0,104.552,324.891,881.267,35.5348,351.897,855.876
154,0,104.573,324.992,881.331,35.5266,351.904,855.849
155,0,104.548,324.986,881.306,35.5352,351.924,855.798
156,0,104.56,325.015,881.31,35.5222,351.986,855.824
157,0,104.558,325.013,881.315,35.5344,351.974,855.795
158,0,104.536,325.003,881.301,35.5186,351.993,855.798
159,0,104.525,324.967,881.285,35.5176,351.947,855.771
160,0,104.503,324.941,881.297,35.5113,351.962,855.797
161,0,104.477,324.954,881.297,35.4994,351.934,855.766
162,0,104.464,324.935,881.308,35.4828,352.003,855.792
163,0,104.454,324.88,881.265,35.4915,351.994,855.773
164,0,104.459,324.938,881.31,35.4918,352.009,855.746
165,0,104.445,324.943,881.304,35.4935,352.004,855.727
166,0,104.451,324.901,881.276,35.4944,352.01,855.733
167,0,104.451,324.885,881.25,35.5098,352.023,855.715
168,0,104.475,324.953,881.294,35.528,352.029,855.729
169,0,104.466,324.988,881.288,35.5189,352.058,855.716
170,0,104.477,325.012,881.294,35.523,352.031,855.679
171,0,104.475,325.019,881.284,35.5165,352.122,855.713
172,0,104.475,325.029,881.278,35.5175,352.105,855.694
173,0,104.465,325.053,881.288,35.5197,352.116,855.682
174,0,104.469,325.075,881.295,35.5166,352.145,855.701
175,0,104.463,325.041,881.282,35.5194,352.119,855.685
176,0,104.459,325.09,881.285,35.515,352.142,855.676
177,0,104.48,325.097,881.267,35.5259,352.139,855.654
178,0,104.484,325.134,881.264,35.5345,352.145,855.643
179,0,104.51,325.123,881.235,35.5491,352.174,855.672
180,0,104.526,325.123,881.234,35.5597,352.171,855.654
181,0,104.543,325.121,881.242,35.5788,352.153,855.647
182,0,104.543,325.094,881.237,35.5854,352.141,855.687
183,0,104.554,325.082,881.256,35.5924,352.133,855.698
184,0,104.533,325.086,881.282,35.5693,352.151,855.716
185,0,104.519,325.052,881.279,35.5782,352.12,855.713
186,0,104.518,325.059,881.288,35.5687,352.114,855.701
187,0,104.512,325.044,881.274,35.5641,352.124,855.712
188,0,104.515,325.038,881.28,35.5799,352.123,855.7
